GeneID	HHCCW	HHCCX	HHCCY	HHCGA	HHCGB	HHCGG	HHCGH	HHCGN	HHCGO	HHCGP	HHCGT	HHCGU	HHCGW	HHCGX	HHCGY	HHCCZ	HHCGC	HHCGS
jgi.p|Neosp1|115241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|115486	0.93	0.43	0.31	0.23	1.2	2.94	2.3	4.14	1.89	2.72	0.4	5.23	1.92	2.58	5.37	0.0	0.07	0.06
jgi.p|Neosp1|115535	7.1	6.5	10.24	20.49	29.74	31.73	36.57	42.33	34.92	32.21	39.12	17.87	24.76	32.79	17.41	21.44	9.91	2.02
jgi.p|Neosp1|115554	5.37	4.35	6.5	3.07	2.82	3.33	2.46	5.16	4.31	3.21	6.98	4.42	2.9	3.44	5.29	6.5	13.65	20.2
jgi.p|Neosp1|115625	0.39	0.51	0.59	0.06	0.19	0.34	0.5	0.45	0.88	0.28	0.2	1.54	1.53	0.72	0.65	0.0	0.03	0.13
jgi.p|Neosp1|115805	0.38	0.25	0.42	0.31	0.43	3.37	2.16	2.77	4.03	2.74	2.65	5.59	3.29	2.12	1.6	0.88	2.39	1.83
jgi.p|Neosp1|115883	0.0	0.59	0.21	0.61	0.64	1.85	1.42	2.32	0.87	2.16	15.18	0.21	1.61	1.03	0.3	0.78	0.71	0.22
jgi.p|Neosp1|11590	36.84	36.91	42.89	19.13	23.17	22.83	29.43	30.55	26.12	26.59	28.37	25.52	27.93	27.23	31.6	11.91	11.76	9.18
jgi.p|Neosp1|116091	1.45	0.9	1.83	0.86	1.14	1.06	1.38	1.44	1.67	1.69	4.38	2.68	1.88	1.5	2.49	4.33	22.7	31.92
jgi.p|Neosp1|116186	9.8	7.04	11.15	4.24	5.85	3.46	4.31	4.2	3.66	2.43	8.44	5.98	4.61	6.51	6.6	6.45	7.79	25.73
jgi.p|Neosp1|11623	1.46	1.87	0.88	0.55	1.23	0.63	1.61	1.23	0.99	1.64	0.42	0.85	0.97	0.75	1.9	0.71	0.0	0.1
jgi.p|Neosp1|116311	12.89	12.5	18.55	22.39	21.89	13.88	15.63	13.33	14.18	16.76	8.44	17.18	18.87	21.1	15.34	14.94	4.16	2.55
jgi.p|Neosp1|116369	17.71	15.09	22.38	17.23	19.23	18.24	22.33	21.38	19.62	24.56	19.73	19.25	20.97	21.61	16.61	9.84	5.27	1.96
jgi.p|Neosp1|116479	13.05	18.99	19.85	31.38	18.71	111.33	109.89	76.13	116.79	99.83	11.33	25.85	26.28	20.01	22.75	146.33	654.54	762.1
jgi.p|Neosp1|116837	1.68	1.1	1.1	2.41	2.46	1.84	1.86	1.63	1.78	1.8	3.12	2.18	1.92	1.74	2.52	2.57	1.22	0.41
jgi.p|Neosp1|116847	0.52	0.33	1.1	0.41	0.36	0.31	0.25	1.81	0.73	0.48	0.41	0.37	0.16	0.46	0.87	0.87	0.37	0.19
jgi.p|Neosp1|116856	2.39	2.21	2.13	2.07	1.75	2.05	1.12	0.93	1.71	1.4	1.73	1.42	1.53	1.42	2.45	1.47	0.65	0.96
jgi.p|Neosp1|11693	2.36	1.39	2.9	1.91	1.72	0.47	0.86	1.83	0.44	1.46	2.02	2.66	1.75	1.82	1.72	1.46	1.36	0.37
jgi.p|Neosp1|117273	20.55	22.33	32.15	11.46	13.37	12.52	11.91	14.61	4.91	6.72	27.59	30.67	13.36	11.48	51.57	0.0	0.49	0.98
jgi.p|Neosp1|117429	3.03	5.32	4.21	4.27	3.61	2.93	3.86	3.74	3.87	4.57	4.86	9.14	4.69	3.94	8.48	0.71	0.43	0.39
jgi.p|Neosp1|117502	3.64	5.1	6.72	6.85	5.07	5.31	7.01	8.57	5.59	5.98	7.5	3.08	4.15	6.66	4.5	7.2	0.74	0.73
jgi.p|Neosp1|117655	0.0	0.19	0.28	0.0	0.68	0.0	0.84	1.27	0.43	0.87	1.05	1.09	0.29	0.54	1.17	0.13	0.0	0.0
jgi.p|Neosp1|117656	0.13	1.26	0.46	0.14	0.46	0.66	0.81	2.76	1.71	0.17	2.63	1.33	1.53	0.89	2.14	0.28	0.0	0.31
jgi.p|Neosp1|117794	3.57	2.5	2.22	5.58	6.16	3.07	6.07	5.62	5.36	7.44	8.97	5.42	5.15	5.37	2.67	23.89	140.04	225.03
jgi.p|Neosp1|118112	169.46	95.55	78.05	4.41	7.52	9.67	9.86	6.75	6.07	7.45	60.25	198.05	34.32	32.35	345.88	8.72	81.52	48.19
jgi.p|Neosp1|118124	0.03	0.1	0.21	0.0	0.0	0.08	0.12	0.19	0.36	0.04	0.38	0.93	0.21	0.24	0.05	0.0	0.0	0.0
jgi.p|Neosp1|118281	1.32	0.8	1.29	0.5	2.4	1.26	0.82	0.85	1.72	1.25	3.77	1.81	1.12	1.19	2.53	2.78	0.97	0.3
jgi.p|Neosp1|118482	0.07	0.05	0.16	0.07	0.06	0.42	0.8	1.69	0.91	0.92	0.84	4.41	1.69	1.13	0.44	0.29	0.17	0.47
jgi.p|Neosp1|119424	0.89	0.33	0.86	0.1	0.15	3.03	1.95	3.22	5.39	2.54	1.91	9.22	4.34	2.02	0.91	0.13	0.19	0.03
jgi.p|Neosp1|119759	1.72	2.52	5.91	3.32	4.44	2.1	3.38	6.35	4.06	2.67	2.44	1.99	2.75	2.88	3.02	5.35	0.66	0.22
jgi.p|Neosp1|119785	3.33	4.07	3.17	5.31	6.27	3.42	4.48	4.58	4.12	4.08	7.68	4.58	4.83	5.49	5.91	4.17	1.78	0.79
jgi.p|Neosp1|120174	12.53	16.19	18.92	28.08	28.74	32.48	37.56	33.09	34.75	33.3	22.88	20.53	25.22	36.54	18.35	18.95	6.46	3.69
jgi.p|Neosp1|120199	2.26	1.48	2.37	3.05	4.58	1.63	3.36	2.92	4.27	3.75	3.94	3.03	2.97	4.17	1.96	8.28	2.38	1.42
jgi.p|Neosp1|120274	0.13	0.1	0.07	0.35	0.11	4.51	5.65	7.55	5.76	4.7	14.27	4.55	5.23	5.92	6.77	0.0	2.14	0.83
jgi.p|Neosp1|120308	5.67	4.78	8.88	3.01	3.27	1.93	2.12	3.24	2.93	2.46	7.06	2.03	2.74	3.85	2.78	3.46	0.22	0.71
jgi.p|Neosp1|120326	0.35	0.0	0.21	0.0	0.0	0.46	0.63	0.0	0.86	0.48	1.14	2.25	1.06	0.51	0.44	0.39	0.35	0.32
jgi.p|Neosp1|120650	0.21	0.0	0.0	0.12	0.09	0.27	0.0	0.0	0.13	0.0	0.27	0.0	0.0	0.0	0.17	0.0	0.27	0.13
jgi.p|Neosp1|120799	1.01	0.35	1.11	0.82	1.24	4.3	7.14	9.51	5.73	7.89	3.14	5.18	3.49	3.97	2.89	0.07	0.07	0.08
jgi.p|Neosp1|120886	2.03	1.79	1.84	1.6	1.59	2.72	1.38	2.36	2.46	2.07	2.6	2.96	2.59	2.06	3.72	0.89	0.48	0.44
jgi.p|Neosp1|120996	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.33	0.09	0.0	0.0	0.0	0.08	0.09	0.13	0.0	0.0	0.0
jgi.p|Neosp1|121246	122.6	67.77	100.19	3.1	2.97	1.26	4.51	3.81	0.71	2.5	17.14	3.18	2.06	0.68	8.68	1.07	4.79	6.3
jgi.p|Neosp1|121521	5.93	6.4	6.47	8.19	9.84	7.05	7.27	9.71	8.05	8.91	12.87	9.26	7.98	8.82	7.98	5.11	3.31	1.93
jgi.p|Neosp1|121551	0.67	0.05	0.65	0.04	0.34	1.16	0.87	1.04	1.48	0.78	1.81	4.24	1.86	1.34	0.48	0.0	0.04	0.0
jgi.p|Neosp1|121603	0.71	1.03	0.87	0.66	1.15	0.26	0.56	0.44	0.54	0.73	2.18	0.8	1.09	1.12	0.84	0.44	0.13	0.15
jgi.p|Neosp1|121918	22.18	20.32	26.3	30.92	25.91	16.94	15.58	17.05	18.29	17.21	18.91	14.88	18.2	18.92	17.44	16.8	4.88	2.43
jgi.p|Neosp1|122278	0.0	0.15	0.0	0.42	0.0	0.0	0.07	0.0	0.0	0.0	0.24	0.0	0.19	0.0	0.0	0.0	0.0	0.45
jgi.p|Neosp1|122593	0.75	0.0	0.4	0.0	0.0	1.72	0.93	1.44	0.41	0.9	2.36	5.22	0.92	0.77	0.28	9.68	62.58	115.86
jgi.p|Neosp1|122604	0.09	0.08	0.12	0.25	0.18	0.53	1.03	1.21	0.7	0.84	0.19	0.87	0.25	0.69	0.94	0.01	0.01	0.02
jgi.p|Neosp1|122834	0.71	0.55	1.32	1.23	2.16	0.81	1.43	2.56	1.29	1.51	1.47	0.85	0.69	1.78	0.82	1.73	0.52	0.41
jgi.p|Neosp1|122842	0.0	0.0	0.0	0.0	0.53	0.0	0.62	0.43	0.24	0.0	0.51	0.46	0.0	0.46	0.0	0.0	0.52	0.0
jgi.p|Neosp1|122913	8.78	7.67	9.63	15.03	14.42	12.96	12.82	13.51	12.56	12.5	11.34	9.1	12.07	17.04	7.61	12.3	3.56	2.21
jgi.p|Neosp1|123142	60.9	38.24	56.93	25.61	23.27	19.18	23.69	23.37	18.12	20.19	85.41	28.85	24.66	21.29	42.11	24.92	53.36	78.89
jgi.p|Neosp1|123189	0.0	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	2.96	0.0	0.0	0.0	0.0	0.42	0.0	0.23
jgi.p|Neosp1|123454	0.38	0.0	0.31	0.58	0.57	0.66	0.41	0.83	1.55	0.52	0.33	0.44	0.51	0.15	0.0	0.0	0.0	0.0
jgi.p|Neosp1|123760	0.58	0.23	0.48	0.02	0.11	0.05	0.32	0.48	0.29	0.27	0.72	0.74	0.36	0.21	0.23	0.13	0.05	0.05
jgi.p|Neosp1|123762	1.0	0.37	1.14	0.05	0.04	0.82	0.32	0.88	1.32	0.24	0.58	1.47	0.81	0.37	0.23	0.2	0.0	0.0
jgi.p|Neosp1|123925	119.81	69.26	98.03	2.66	2.59	0.94	3.1	3.72	0.66	1.95	16.79	5.68	3.17	2.2	28.03	2.58	3.95	8.69
jgi.p|Neosp1|124126	2.3	2.58	2.39	1.74	2.64	2.89	2.16	2.68	2.68	3.62	5.68	4.98	2.78	2.13	4.19	0.6	0.36	0.04
jgi.p|Neosp1|124153	102.37	54.76	116.91	1.45	1.96	1.42	3.27	2.97	0.56	1.11	12.49	2.34	1.46	1.91	15.76	0.8	1.09	2.55
jgi.p|Neosp1|124224	0.0	0.0	0.06	0.06	0.09	0.63	0.35	0.74	0.42	0.99	0.63	1.14	0.49	0.23	0.0	0.0	0.0	0.0
jgi.p|Neosp1|124242	0.34	0.1	0.07	0.0	0.03	0.8	0.47	0.74	0.42	0.63	0.64	1.41	0.5	0.51	0.0	0.2	0.45	0.15
jgi.p|Neosp1|124350	0.33	0.18	0.0	0.0	0.1	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.18	1.42	0.0	0.0
jgi.p|Neosp1|124465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|124562	21.32	13.74	24.53	9.05	8.34	2.53	5.23	11.93	2.16	2.87	99.12	5.06	2.31	8.55	12.05	6.82	7.17	2.7
jgi.p|Neosp1|124617	2.24	0.31	3.12	0.0	0.83	0.48	0.0	0.4	0.23	0.5	1.44	0.0	0.56	1.08	0.93	0.41	0.0	0.0
jgi.p|Neosp1|124680	2.51	0.87	2.68	4.77	5.29	6.46	5.02	3.99	10.24	4.43	3.05	3.51	4.61	1.52	2.42	24.23	7.49	4.31
jgi.p|Neosp1|124846	1.83	1.22	1.29	1.91	1.5	2.26	1.55	2.48	2.21	1.0	2.6	1.17	1.89	1.33	1.92	3.99	1.87	0.74
jgi.p|Neosp1|124848	4.23	2.13	6.03	3.3	2.61	2.93	1.55	2.46	2.46	1.85	5.01	1.6	2.27	2.25	3.53	6.93	4.5	1.48
jgi.p|Neosp1|124890	5.27	7.95	8.29	8.29	8.13	14.49	15.57	22.53	16.88	16.53	16.5	9.26	15.6	20.03	13.35	7.61	2.35	0.83
jgi.p|Neosp1|124922	11.79	11.08	11.92	9.46	11.39	8.53	9.6	9.55	8.06	9.29	19.17	8.14	8.77	9.41	7.97	8.37	10.13	17.22
jgi.p|Neosp1|124948	0.0	0.0	0.0	1.39	1.02	0.21	0.07	0.0	0.15	0.28	1.05	0.14	0.41	0.71	0.14	0.45	0.81	0.35
jgi.p|Neosp1|125149	0.95	0.44	1.3	0.0	0.36	0.7	0.75	0.0	2.79	0.73	1.39	3.29	1.62	1.57	0.68	0.0	0.0	0.0
jgi.p|Neosp1|125420	0.0	0.0	0.0	0.0	0.0	0.78	0.24	0.43	0.24	0.0	0.0	0.0	0.0	0.0	0.17	0.0	0.0	0.12
jgi.p|Neosp1|125424	63.19	55.64	80.83	69.24	62.57	68.33	82.85	91.99	79.25	74.65	123.3	51.46	59.18	68.77	65.49	52.75	16.81	6.38
jgi.p|Neosp1|125641	0.47	0.13	0.52	0.49	1.08	0.2	0.56	1.01	1.0	0.84	0.5	1.09	0.43	0.27	0.59	0.26	0.41	0.0
jgi.p|Neosp1|125643	0.45	0.49	0.89	0.5	1.06	0.77	0.53	1.92	1.44	1.0	0.38	0.95	0.59	1.46	1.36	0.16	0.88	0.54
jgi.p|Neosp1|125649	0.97	0.87	1.09	1.79	2.49	1.15	2.15	2.74	1.98	2.25	1.52	2.52	2.43	2.15	2.79	0.97	1.2	0.69
jgi.p|Neosp1|125756	0.0	0.0	0.23	0.0	0.0	0.0	0.93	0.0	0.24	0.0	1.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|125952	0.2	0.22	0.12	0.04	0.0	0.17	0.16	0.8	0.74	0.27	0.87	1.45	0.78	0.35	0.06	0.0	0.04	0.04
jgi.p|Neosp1|126316	0.05	0.04	0.0	0.03	0.14	0.52	0.61	0.88	1.48	0.48	0.46	2.04	0.63	0.42	0.26	0.0	0.0	0.14
jgi.p|Neosp1|126322	0.19	0.31	0.15	0.22	0.11	1.48	1.01	0.41	1.47	1.8	1.64	5.91	1.59	1.55	1.07	0.14	0.17	0.0
jgi.p|Neosp1|126383	1.33	0.93	1.36	0.75	0.76	4.14	6.53	7.55	4.36	5.46	18.22	11.28	10.28	5.03	1.89	51.29	87.87	196.63
jgi.p|Neosp1|126451	1.28	1.01	1.8	1.92	2.44	1.42	1.39	2.04	1.51	1.15	2.45	1.13	1.73	2.44	1.48	1.92	0.74	0.25
jgi.p|Neosp1|126777	2.53	2.76	3.31	5.02	5.89	1.24	2.76	2.33	2.62	2.26	7.1	2.5	3.35	3.47	3.81	4.47	3.65	0.44
jgi.p|Neosp1|126918	0.0	0.64	0.0	0.15	0.0	0.34	0.41	0.0	0.32	0.0	0.67	0.15	0.39	0.9	0.0	0.85	0.0	0.0
jgi.p|Neosp1|127147	13.66	9.27	11.82	11.53	11.24	12.21	9.33	13.43	9.9	10.19	20.09	7.86	11.39	10.29	5.33	11.86	21.7	13.2
jgi.p|Neosp1|127512	6.45	7.43	7.14	4.93	8.21	7.78	12.61	12.53	10.32	11.31	34.91	6.53	9.43	10.56	6.9	4.17	2.2	2.21
jgi.p|Neosp1|127523	3.12	4.47	4.14	3.32	5.05	8.44	8.47	10.84	6.37	7.48	14.93	5.19	6.75	8.13	4.96	3.12	1.69	1.59
jgi.p|Neosp1|127604	80.89	43.03	77.82	92.17	101.34	391.49	651.35	579.29	483.31	577.65	193.85	228.7	208.05	203.79	125.29	5.64	14.98	6.14
jgi.p|Neosp1|127871	0.35	0.22	0.26	0.49	0.43	0.0	0.28	0.19	0.48	0.12	0.9	0.51	0.31	0.4	0.07	1.05	0.23	0.64
jgi.p|Neosp1|128127	43.03	60.8	69.4	65.54	104.66	57.78	53.27	58.68	72.69	57.83	34.0	74.48	71.57	63.74	69.81	39.56	16.42	6.41
jgi.p|Neosp1|128267	188.9	221.02	238.9	312.01	253.38	296.75	321.01	319.64	287.55	306.26	258.06	172.28	265.72	300.75	164.85	334.4	185.79	69.3
jgi.p|Neosp1|128326	112.11	111.31	136.61	161.61	142.05	210.56	251.06	236.08	208.59	245.2	189.04	112.03	151.52	184.24	96.61	76.39	32.23	8.54
jgi.p|Neosp1|12841	1.97	2.11	2.07	2.97	3.17	2.04	1.95	2.21	1.91	1.71	2.04	0.95	2.1	2.76	1.46	2.79	1.24	0.54
jgi.p|Neosp1|128422	0.0	0.0	0.0	0.0	0.18	0.0	0.33	1.34	0.5	0.0	0.53	1.43	0.21	0.0	0.0	0.0	0.82	0.25
jgi.p|Neosp1|128475	0.11	0.09	0.27	0.06	0.2	0.15	0.04	0.12	0.0	0.3	0.58	0.07	0.11	0.33	0.28	0.62	0.45	1.58
jgi.p|Neosp1|128551	1.72	2.47	2.62	2.67	3.26	2.31	2.9	3.25	3.43	3.75	2.58	3.11	3.0	2.61	2.15	1.41	0.38	0.3
jgi.p|Neosp1|128567	4.6	3.79	5.61	9.71	10.56	8.73	12.48	11.04	9.68	12.55	9.29	8.14	9.42	10.69	5.98	5.63	2.97	2.05
jgi.p|Neosp1|128849	1.14	1.34	1.27	1.33	2.51	2.0	1.65	1.32	1.48	1.59	0.94	1.75	1.79	2.21	2.79	2.05	1.13	0.39
jgi.p|Neosp1|129096	0.37	0.24	0.44	0.0	0.07	0.57	0.21	0.8	0.36	0.4	1.14	2.06	0.52	0.39	0.25	0.08	0.0	0.0
jgi.p|Neosp1|129196	8.15	6.77	6.58	5.61	5.47	4.63	5.54	5.71	4.88	5.25	9.78	2.2	4.64	3.67	3.71	6.48	3.35	2.82
jgi.p|Neosp1|129316	0.75	0.81	0.79	0.67	0.95	0.96	0.74	0.62	0.91	0.68	1.44	0.98	1.02	0.88	0.85	0.26	0.04	0.04
jgi.p|Neosp1|129339	0.55	0.5	0.43	0.41	0.73	0.94	1.66	2.09	1.73	1.46	1.71	3.64	2.36	1.22	1.31	0.26	0.0	0.0
jgi.p|Neosp1|129436	0.57	0.45	0.56	0.67	0.96	0.49	1.17	1.28	0.41	0.94	1.25	0.73	0.67	1.2	0.7	0.88	0.22	0.05
jgi.p|Neosp1|129487	0.42	0.42	0.96	0.24	0.94	0.87	0.34	1.1	0.21	0.28	0.0	0.25	0.25	0.59	0.71	0.28	0.11	0.1
jgi.p|Neosp1|129560	2.86	2.96	3.66	4.45	5.28	3.29	3.05	3.41	2.84	3.1	1.26	3.15	3.86	4.62	3.72	4.53	1.79	1.14
jgi.p|Neosp1|129658	1.07	0.78	0.93	0.46	1.05	0.65	1.22	1.31	0.82	1.43	3.69	1.76	1.15	1.09	1.27	1.81	3.52	3.17
jgi.p|Neosp1|129659	0.42	0.0	0.75	0.0	0.75	0.0	1.33	0.0	0.25	0.0	0.54	0.24	0.21	0.97	0.0	0.0	0.55	0.25
jgi.p|Neosp1|129686	0.31	0.22	0.47	0.68	1.14	0.73	0.64	1.02	0.75	0.74	1.28	0.42	0.87	1.21	0.54	1.09	0.25	0.15
jgi.p|Neosp1|129814	0.2	0.21	0.55	0.62	0.61	0.34	0.34	0.63	0.75	0.35	0.75	0.49	0.68	0.94	0.33	1.07	0.43	0.24
jgi.p|Neosp1|130042	1.74	0.92	1.45	0.92	1.59	1.54	1.84	1.99	1.29	1.99	3.25	2.89	1.69	1.92	1.84	0.16	0.26	0.31
jgi.p|Neosp1|13022	4.48	3.42	4.5	8.01	6.37	8.82	8.69	9.0	7.99	8.22	8.52	3.37	6.83	10.7	4.21	9.96	2.68	0.97
jgi.p|Neosp1|130256	0.8	0.51	0.96	2.02	2.64	0.64	1.22	2.13	2.39	0.91	2.85	1.21	1.66	2.99	0.72	1.35	0.24	0.82
jgi.p|Neosp1|130473	1.37	0.88	1.31	0.69	1.52	1.15	1.45	1.16	0.88	1.39	3.42	1.24	1.27	1.54	1.73	1.78	0.59	0.34
jgi.p|Neosp1|130740	54.61	71.52	107.81	40.87	30.73	26.81	38.22	54.37	45.58	32.9	40.44	13.95	31.13	41.92	45.11	23.35	3.79	2.82
jgi.p|Neosp1|13078	6.42	7.53	11.21	6.74	7.34	5.35	6.61	7.67	6.75	7.13	6.38	3.75	6.84	8.86	6.4	3.51	0.62	0.49
jgi.p|Neosp1|130790	74.24	75.03	91.99	74.22	73.19	83.94	87.61	86.87	82.91	78.96	96.71	79.97	75.11	89.53	102.46	20.41	7.12	6.41
jgi.p|Neosp1|13097	11.03	15.76	16.65	12.21	12.39	11.6	10.71	13.78	12.63	12.54	14.32	8.01	12.33	15.29	11.55	7.49	2.75	1.06
jgi.p|Neosp1|131148	2.54	1.53	3.47	1.96	2.42	3.45	3.11	4.14	3.13	2.93	2.75	3.56	3.2	2.88	2.6	1.17	0.18	0.0
jgi.p|Neosp1|131153	2.46	1.56	2.5	3.1	3.82	4.82	3.46	3.32	2.49	4.13	3.77	4.63	3.8	3.6	3.24	1.04	0.34	0.18
jgi.p|Neosp1|131337	0.18	0.0	0.0	0.0	0.07	0.61	1.0	1.65	1.28	1.49	1.02	2.5	0.79	0.58	0.57	0.12	0.1	0.22
jgi.p|Neosp1|131372	6.71	7.58	7.96	4.76	6.92	8.51	8.5	7.68	8.13	9.07	23.87	12.58	9.42	7.51	8.39	1.55	0.94	0.86
jgi.p|Neosp1|131545	0.42	0.96	1.3	1.6	1.71	1.72	1.32	1.44	0.81	2.68	2.14	0.87	1.41	2.89	0.97	2.18	1.43	0.6
jgi.p|Neosp1|131628	2.65	3.32	5.02	5.8	6.91	6.44	8.25	7.38	7.43	8.62	7.18	7.57	6.91	8.28	3.72	4.62	0.82	0.68
jgi.p|Neosp1|131716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|131982	43.41	42.8	62.53	72.73	48.05	62.76	71.26	62.26	60.42	61.14	130.38	27.09	56.32	68.73	30.41	50.13	19.03	7.74
jgi.p|Neosp1|132002	63.24	79.16	90.86	158.86	112.37	174.06	189.81	159.53	163.21	180.49	249.54	78.67	149.9	215.64	77.24	110.19	45.58	22.46
jgi.p|Neosp1|13204	4.32	3.85	6.2	2.73	3.4	3.22	3.75	3.75	4.63	4.06	9.91	8.1	4.49	3.54	6.56	6.86	5.04	22.67
jgi.p|Neosp1|132044	0.63	0.09	0.25	0.0	0.19	2.7	0.96	2.49	3.75	2.47	1.21	4.01	3.45	1.58	1.05	0.0	0.07	0.06
jgi.p|Neosp1|132140	1.33	1.09	1.23	0.27	0.59	4.82	3.87	2.99	7.02	4.7	2.32	14.31	5.53	3.83	3.22	0.26	0.08	0.0
jgi.p|Neosp1|132180	33.97	37.8	43.69	58.5	51.09	70.54	70.74	80.82	63.1	64.19	73.84	34.79	46.9	66.53	37.95	33.27	6.15	2.66
jgi.p|Neosp1|132248	0.7	1.02	0.97	1.53	1.7	1.23	0.84	1.19	0.98	1.87	2.64	0.76	0.95	1.31	0.37	3.77	1.65	0.8
jgi.p|Neosp1|13230	2.13	1.62	2.13	2.23	2.75	1.53	1.76	1.62	1.64	1.71	2.7	1.29	1.57	2.41	2.24	1.96	0.92	0.34
jgi.p|Neosp1|132437	4.19	4.16	5.75	3.35	4.62	4.73	4.28	6.06	4.52	4.2	3.81	4.25	4.84	5.05	5.45	3.6	2.78	3.14
jgi.p|Neosp1|132443	1.72	1.81	2.64	1.1	1.69	2.37	1.21	2.64	2.15	1.89	0.79	1.7	0.85	1.27	2.14	0.94	0.48	0.67
jgi.p|Neosp1|132501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.72	0.0	0.0	1.14	0.39	0.0	0.0	0.0	0.0	0.0
jgi.p|Neosp1|13255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37	0.0	0.32	0.27	0.0	0.0	0.6	0.0	0.0
jgi.p|Neosp1|13262	7.18	7.08	7.41	14.8	15.27	15.22	14.8	14.46	16.1	17.39	20.95	10.99	13.08	16.8	9.06	18.74	11.77	4.61
jgi.p|Neosp1|132621	0.97	0.33	0.68	0.03	0.1	0.07	0.54	0.56	0.03	0.5	2.5	0.89	1.0	0.3	0.38	2.19	5.09	10.42
jgi.p|Neosp1|132757	0.1	0.0	0.34	0.43	0.17	0.49	0.98	0.41	0.81	0.51	3.91	1.65	0.66	0.66	0.0	0.21	0.75	0.23
jgi.p|Neosp1|132874	5.23	7.79	6.54	10.45	11.85	7.96	14.69	13.84	14.11	14.98	15.25	4.95	12.79	11.52	7.92	13.5	5.33	2.3
jgi.p|Neosp1|132956	0.6	0.0	0.48	0.11	0.09	0.78	0.64	1.52	0.98	0.41	0.52	2.68	1.3	1.16	0.0	0.0	0.0	0.37
jgi.p|Neosp1|133129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81
jgi.p|Neosp1|133138	0.73	0.77	0.76	0.49	0.95	0.23	0.8	0.7	0.86	0.97	0.88	1.28	0.67	0.9	1.72	0.99	0.36	0.29
jgi.p|Neosp1|133448	3.72	4.48	4.59	7.47	6.67	5.99	5.34	7.52	6.9	5.77	6.71	4.5	5.56	6.71	6.2	9.27	4.14	1.62
jgi.p|Neosp1|133627	3.49	8.41	10.23	19.05	20.87	25.59	22.86	23.8	26.14	21.04	21.78	15.23	18.47	25.98	12.1	9.41	4.91	2.21
jgi.p|Neosp1|133720	0.49	0.0	0.29	0.14	0.66	1.27	3.03	3.46	5.38	2.65	5.38	6.85	3.56	1.99	1.85	0.27	0.0	0.0
jgi.p|Neosp1|133806	8.72	7.57	9.32	12.36	14.02	11.9	13.5	11.79	14.11	15.0	9.68	10.18	13.51	13.16	7.98	34.52	66.68	41.34
jgi.p|Neosp1|133946	323.88	235.96	295.89	321.93	166.83	458.02	474.37	481.41	434.9	413.59	821.79	167.29	280.65	385.77	167.75	85.41	19.22	9.16
jgi.p|Neosp1|133982	69.27	47.1	63.86	39.14	30.34	42.06	48.41	49.46	45.11	48.88	87.46	66.12	48.21	56.75	26.97	205.19	864.4	1609.04
jgi.p|Neosp1|134260	1.75	0.87	2.19	0.0	0.0	1.18	1.15	0.99	1.11	0.61	4.3	3.96	1.37	0.88	0.89	0.0	0.1	0.18
jgi.p|Neosp1|134311	0.89	1.75	1.28	4.22	4.39	0.77	2.21	1.92	2.31	1.59	2.9	1.1	1.96	2.81	1.59	4.29	2.27	1.37
jgi.p|Neosp1|134343	1.75	1.13	1.2	1.75	2.3	2.0	2.0	1.73	2.12	1.97	1.7	1.73	1.89	2.42	2.78	1.0	0.57	0.45
jgi.p|Neosp1|134643	0.66	0.91	1.58	1.37	2.57	1.04	0.76	1.31	0.92	0.95	3.64	0.82	0.81	0.76	1.78	1.11	0.07	0.31
jgi.p|Neosp1|134645	0.92	1.06	1.54	1.56	1.8	0.95	1.61	1.59	1.0	1.36	2.6	0.53	1.28	0.85	0.61	2.21	0.12	0.11
jgi.p|Neosp1|134980	51.89	39.75	36.87	31.15	43.13	27.36	22.0	21.15	24.01	22.62	22.5	23.24	30.44	26.35	24.13	24.8	8.93	3.57
jgi.p|Neosp1|134985	38.8	26.2	27.55	21.94	29.57	18.75	16.27	15.09	18.2	16.18	15.33	15.53	20.41	16.35	14.04	16.41	5.63	2.82
jgi.p|Neosp1|135082	1.31	1.0	2.86	2.03	2.73	2.29	2.12	3.18	2.21	3.11	3.0	2.52	2.15	3.0	2.85	2.4	2.32	1.7
jgi.p|Neosp1|135547	19.42	16.19	21.16	20.21	18.77	14.64	12.61	11.4	12.91	11.91	17.98	10.43	16.03	18.74	12.59	14.87	9.01	2.85
