query_seq_id,subject_seq_id,percent_identity,Query Coverage Per HSP
385621.0,510372.0,100.0,100.0
385997.0,510749.0,100.0,96.0
386172.0,510923.0,100.0,100.0
510925.0,510925.0,100.0,100.0
672750.0,511136.0,100.0,100.0
672834.0,511239.0,100.0,100.0
386582.0,511374.0,94.313,100.0
386621.0,511423.0,98.769,100.0
386626.0,511426.0,100.0,100.0
386796.0,511587.0,100.0,100.0
673255.0,511877.0,100.0,100.0
673379.0,512031.0,96.98,100.0
512057.0,512057.0,100.0,100.0
512866.0,512866.0,100.0,100.0
512879.0,512879.0,100.0,100.0
512883.0,512883.0,100.0,100.0
512894.0,512894.0,100.0,100.0
674144.0,513153.0,100.0,100.0
388158.0,513195.0,100.0,84.0
674191.0,513211.0,100.0,100.0
513315.0,513315.0,100.0,100.0
674290.0,513344.0,100.0,100.0
513625.0,513625.0,100.0,100.0
513659.0,513659.0,100.0,100.0
513705.0,513705.0,100.0,100.0
513728.0,513728.0,100.0,100.0
674773.0,514058.0,100.0,100.0
674784.0,514071.0,100.0,100.0
674804.0,514096.0,99.148,86.0
675081.0,514448.0,100.0,100.0
514490.0,514490.0,100.0,100.0
675146.0,514522.0,100.0,100.0
514612.0,514612.0,100.0,100.0
389645.0,514825.0,100.0,100.0
515108.0,515108.0,100.0,100.0
675661.0,515237.0,100.0,100.0
675775.0,515379.0,100.0,100.0
515394.0,515394.0,100.0,100.0
675869.0,515501.0,100.0,100.0
515779.0,515779.0,100.0,100.0
515861.0,515861.0,100.0,100.0
390507.0,515931.0,100.0,100.0
676358.0,516219.0,100.0,100.0
516526.0,516526.0,100.0,100.0
516589.0,516589.0,100.0,100.0
516656.0,516656.0,100.0,100.0
151685.0,516740.0,90.491,100.0
676741.0,516759.0,100.0,100.0
391178.0,516760.0,100.0,100.0
676779.0,516807.0,100.0,100.0
517073.0,517073.0,100.0,100.0
517080.0,517080.0,100.0,100.0
676997.0,517161.0,100.0,100.0
517403.0,517403.0,100.0,100.0
677487.0,517829.0,100.0,100.0
677538.0,517889.0,100.0,100.0
677591.0,517963.0,100.0,100.0
677764.0,518311.0,100.0,100.0
189774.0,518432.0,99.187,87.0
518453.0,518453.0,100.0,100.0
518456.0,518456.0,100.0,100.0
518682.0,518682.0,100.0,100.0
392599.0,518745.0,93.112,100.0
518749.0,518749.0,100.0,100.0
518784.0,518784.0,100.0,100.0
518888.0,518888.0,100.0,100.0
678189.0,518986.0,100.0,100.0
393198.0,519596.0,100.0,100.0
384855.0,519637.0,100.0,100.0
678738.0,519841.0,100.0,100.0
520039.0,520039.0,100.0,100.0
520343.0,520343.0,100.0,100.0
498545.0,522025.0,100.0,100.0
374840.0,522089.0,97.347,91.0
663650.0,522131.0,100.0,100.0
375385.0,522171.0,100.0,100.0
375438.0,522179.0,97.378,92.0
499945.0,522230.0,100.0,100.0
375878.0,522261.0,100.0,100.0
500375.0,522300.0,99.866,100.0
376191.0,522322.0,100.0,94.0
376360.0,522359.0,96.761,100.0
376629.0,522393.0,100.0,100.0
377035.0,522461.0,100.0,100.0
665373.0,522486.0,97.808,100.0
377326.0,522507.0,100.0,100.0
501650.0,522508.0,99.647,96.0
377516.0,522535.0,100.0,100.0
377868.0,522592.0,100.0,78.0
378077.0,522617.0,94.309,100.0
378164.0,522624.0,100.0,100.0
379153.0,522791.0,99.755,100.0
379452.0,522837.0,100.0,100.0
380119.0,522944.0,100.0,77.0
380224.0,522959.0,99.405,100.0
667901.0,522965.0,98.214,97.0
380297.0,522979.0,99.715,99.0
380835.0,523073.0,100.0,100.0
381392.0,523176.0,100.0,100.0
381404.0,523179.0,100.0,76.0
381414.0,523180.0,100.0,100.0
381827.0,523229.0,100.0,96.0
381886.0,523242.0,100.0,87.0
381966.0,523252.0,100.0,100.0
378900.0,523298.0,100.0,100.0
382587.0,523337.0,100.0,100.0
383482.0,523443.0,100.0,100.0
508203.0,523465.0,100.0,100.0
670799.0,523531.0,94.982,88.0
374414.0,523535.0,99.333,100.0
384152.0,523574.0,99.718,99.0
384906.0,523686.0,100.0,100.0
385197.0,523722.0,100.0,100.0
672047.0,523768.0,98.827,98.0
385707.0,523809.0,100.0,100.0
511338.0,523941.0,99.386,100.0
387036.0,524007.0,100.0,100.0
387566.0,524085.0,100.0,91.0
679491.0,524090.0,92.953,100.0
387859.0,524122.0,97.03,100.0
389748.0,524390.0,100.0,96.0
391009.0,524570.0,100.0,100.0
671223.0,524580.0,100.0,95.0
676655.0,524589.0,99.326,100.0
391130.0,524592.0,100.0,100.0
391471.0,524636.0,100.0,100.0
517635.0,524694.0,100.0,77.0
517649.0,524697.0,99.336,100.0
392573.0,524796.0,100.0,82.0
508911.0,619596.0,100.0,100.0
510718.0,623545.0,100.0,96.0
510934.0,623911.0,100.0,92.0
511960.0,626031.0,100.0,100.0
512235.0,626565.0,100.0,100.0
501305.0,627791.0,100.0,100.0
512859.0,627801.0,100.0,100.0
512871.0,627810.0,100.0,100.0
501504.0,629144.0,100.0,100.0
515722.0,632211.0,100.0,100.0
502938.0,635110.0,100.0,100.0
504922.0,641304.0,100.0,100.0
505312.0,642245.0,100.0,100.0
520024.0,642450.0,100.0,100.0
673319.0,643126.0,91.261,99.0
679446.0,644854.0,100.0,100.0
507260.0,646397.0,100.0,84.0
669860.0,646782.0,100.0,75.0
508611.0,649037.0,100.0,100.0
374475.0,660284.0,100.0,100.0
374744.0,660328.0,100.0,100.0
375885.0,660483.0,100.0,100.0
376077.0,660517.0,100.0,100.0
376204.0,660535.0,100.0,100.0
376746.0,660608.0,100.0,100.0
378654.0,660853.0,100.0,100.0
379251.0,660948.0,100.0,99.0
379282.0,660953.0,100.0,100.0
379603.0,660998.0,100.0,100.0
380019.0,661048.0,100.0,100.0
380032.0,661051.0,100.0,100.0
667912.0,661087.0,100.0,100.0
380338.0,661104.0,100.0,100.0
381045.0,661215.0,100.0,100.0
381124.0,661230.0,100.0,100.0
375030.0,661291.0,99.563,100.0
383004.0,661470.0,100.0,100.0
383453.0,661508.0,100.0,100.0
383468.0,661510.0,100.0,100.0
383817.0,661579.0,100.0,100.0
383986.0,661606.0,100.0,100.0
670904.0,661612.0,100.0,84.0
384272.0,661660.0,91.958,100.0
384345.0,661663.0,100.0,100.0
671809.0,661776.0,100.0,100.0
672100.0,661817.0,100.0,100.0
385615.0,661833.0,100.0,100.0
385637.0,661836.0,98.249,100.0
385646.0,661838.0,100.0,100.0
386950.0,662014.0,100.0,100.0
386966.0,662015.0,100.0,100.0
387200.0,662044.0,100.0,100.0
387284.0,662054.0,99.83,99.0
387292.0,662056.0,100.0,100.0
387559.0,662090.0,100.0,100.0
499670.0,662097.0,96.269,98.0
386002.0,662120.0,100.0,100.0
461547.0,662236.0,100.0,100.0
389114.0,662271.0,100.0,100.0
514456.0,662287.0,95.87,97.0
389634.0,662334.0,100.0,100.0
389811.0,662363.0,100.0,100.0
390205.0,662410.0,98.632,100.0
390255.0,662419.0,100.0,100.0
391746.0,662605.0,100.0,100.0
392377.0,662688.0,100.0,100.0
677948.0,662707.0,100.0,98.0
392642.0,662725.0,93.443,100.0
662952.0,662952.0,100.0,100.0
663000.0,663000.0,100.0,100.0
663048.0,663048.0,100.0,100.0
663117.0,663117.0,100.0,100.0
663118.0,663118.0,100.0,100.0
374551.0,663127.0,100.0,100.0
663180.0,663180.0,100.0,100.0
663203.0,663203.0,100.0,100.0
663240.0,663240.0,100.0,100.0
663250.0,663251.0,98.555,96.0
374738.0,663317.0,100.0,100.0
663396.0,663396.0,100.0,100.0
663410.0,663410.0,100.0,100.0
393600.0,663439.0,95.528,100.0
663539.0,663539.0,100.0,100.0
375028.0,663560.0,100.0,100.0
663573.0,663573.0,100.0,100.0
663606.0,663606.0,100.0,100.0
663642.0,663642.0,100.0,100.0
663703.0,663703.0,100.0,100.0
375204.0,663706.0,100.0,100.0
375206.0,663709.0,99.664,100.0
663758.0,663758.0,100.0,100.0
375286.0,663760.0,100.0,100.0
663761.0,663761.0,100.0,100.0
663803.0,663803.0,100.0,100.0
375364.0,663842.0,100.0,100.0
663949.0,663949.0,100.0,100.0
663952.0,663952.0,100.0,100.0
663962.0,663962.0,100.0,100.0
663979.0,663979.0,100.0,100.0
664011.0,664011.0,100.0,100.0
664037.0,664037.0,100.0,100.0
664082.0,664082.0,100.0,100.0
664110.0,664110.0,100.0,100.0
375767.0,664172.0,98.684,100.0
375903.0,664304.0,100.0,100.0
664334.0,664334.0,100.0,100.0
664381.0,664381.0,100.0,100.0
664384.0,664384.0,100.0,100.0
375966.0,664385.0,100.0,83.0
375984.0,664397.0,100.0,100.0
376008.0,664415.0,100.0,100.0
664436.0,664436.0,100.0,100.0
376080.0,664472.0,100.0,100.0
664567.0,664567.0,100.0,100.0
664575.0,664575.0,100.0,100.0
664593.0,664593.0,100.0,100.0
449612.0,664595.0,91.755,100.0
664632.0,664632.0,100.0,100.0
664653.0,664653.0,100.0,100.0
664722.0,664722.0,100.0,100.0
376453.0,664742.0,100.0,100.0
664791.0,664791.0,100.0,100.0
376522.0,664801.0,100.0,100.0
376554.0,664825.0,100.0,100.0
664876.0,664876.0,100.0,100.0
376605.0,664887.0,100.0,90.0
665011.0,665011.0,100.0,100.0
665066.0,665066.0,100.0,100.0
376882.0,665107.0,100.0,100.0
665252.0,665252.0,100.0,100.0
377072.0,665277.0,100.0,100.0
665343.0,665343.0,100.0,100.0
501470.0,665351.0,99.722,99.0
665454.0,665454.0,100.0,100.0
377399.0,665564.0,100.0,100.0
665620.0,665620.0,100.0,100.0
665782.0,665782.0,100.0,100.0
377718.0,665814.0,100.0,100.0
665879.0,665879.0,100.0,100.0
665907.0,665907.0,100.0,100.0
666037.0,666037.0,100.0,100.0
666180.0,666180.0,100.0,100.0
666359.0,666359.0,100.0,100.0
666386.0,666386.0,100.0,100.0
378810.0,666729.0,100.0,100.0
666734.0,666734.0,100.0,100.0
378824.0,666746.0,100.0,100.0
666756.0,666756.0,100.0,100.0
666783.0,666783.0,100.0,100.0
378994.0,666883.0,100.0,100.0
666922.0,666922.0,100.0,100.0
379050.0,666938.0,100.0,100.0
666949.0,666950.0,100.0,100.0
379069.0,666960.0,100.0,100.0
188860.0,666973.0,99.528,99.0
379088.0,666977.0,100.0,100.0
666988.0,666988.0,100.0,100.0
667057.0,667057.0,100.0,100.0
379242.0,667089.0,100.0,96.0
667103.0,667103.0,100.0,100.0
667160.0,667160.0,100.0,100.0
379376.0,667201.0,98.974,100.0
379383.0,667215.0,100.0,100.0
667221.0,667221.0,100.0,100.0
667240.0,667240.0,100.0,100.0
667249.0,667249.0,100.0,100.0
379475.0,667321.0,100.0,100.0
667331.0,667331.0,100.0,100.0
667358.0,667358.0,100.0,100.0
667374.0,667374.0,100.0,100.0
667410.0,667410.0,100.0,100.0
667449.0,667449.0,100.0,100.0
379666.0,667452.0,100.0,100.0
379675.0,667465.0,100.0,100.0
379686.0,667473.0,94.673,88.0
379707.0,667495.0,100.0,100.0
667499.0,667499.0,100.0,100.0
379794.0,667579.0,100.0,100.0
379876.0,667644.0,100.0,100.0
406100.0,667793.0,100.0,99.0
667808.0,667808.0,100.0,100.0
667821.0,667821.0,100.0,100.0
380172.0,667843.0,100.0,100.0
667883.0,667883.0,100.0,100.0
380253.0,667902.0,100.0,100.0
667945.0,667945.0,100.0,100.0
667953.0,667953.0,100.0,100.0
380318.0,667966.0,100.0,100.0
668009.0,668009.0,100.0,100.0
668053.0,668053.0,100.0,100.0
380558.0,668178.0,100.0,100.0
668261.0,668261.0,100.0,100.0
380728.0,668317.0,100.0,100.0
668319.0,668319.0,100.0,100.0
380743.0,668332.0,100.0,100.0
380755.0,668344.0,100.0,100.0
380760.0,668357.0,99.687,95.0
668391.0,668391.0,100.0,100.0
668392.0,668392.0,100.0,100.0
380854.0,668465.0,100.0,100.0
380892.0,668502.0,100.0,100.0
380938.0,668547.0,100.0,100.0
668559.0,668559.0,100.0,100.0
668662.0,668662.0,100.0,100.0
668699.0,668699.0,100.0,100.0
668729.0,668729.0,100.0,100.0
381245.0,668791.0,100.0,100.0
668847.0,668847.0,100.0,100.0
381328.0,668866.0,100.0,99.0
668892.0,668892.0,100.0,100.0
381382.0,668915.0,100.0,100.0
669049.0,669049.0,100.0,100.0
376528.0,669071.0,98.986,97.0
454764.0,669088.0,100.0,100.0
669147.0,669147.0,100.0,100.0
669154.0,669154.0,100.0,100.0
669182.0,669182.0,100.0,100.0
381846.0,669270.0,100.0,100.0
679049.0,669271.0,96.949,99.0
669326.0,669327.0,100.0,100.0
669346.0,669346.0,100.0,100.0
669385.0,669385.0,100.0,100.0
669524.0,669524.0,100.0,100.0
669526.0,669526.0,100.0,100.0
669558.0,669558.0,100.0,100.0
669604.0,669604.0,100.0,100.0
669607.0,669607.0,100.0,100.0
382299.0,669624.0,96.923,99.0
669635.0,669635.0,100.0,100.0
669667.0,669667.0,100.0,100.0
669716.0,669716.0,100.0,100.0
669722.0,669722.0,100.0,100.0
382489.0,669750.0,100.0,100.0
382528.0,669762.0,100.0,100.0
393464.0,669806.0,93.333,92.0
382610.0,669858.0,100.0,100.0
382615.0,669865.0,99.219,100.0
669876.0,669876.0,100.0,100.0
669877.0,669877.0,100.0,100.0
669884.0,669884.0,100.0,100.0
670004.0,670004.0,100.0,100.0
670114.0,670114.0,100.0,100.0
670115.0,670115.0,100.0,100.0
507733.0,670120.0,99.026,100.0
382976.0,670129.0,100.0,100.0
383056.0,670179.0,100.0,100.0
670232.0,670232.0,100.0,100.0
670275.0,670275.0,100.0,100.0
670308.0,670308.0,100.0,100.0
670343.0,670343.0,100.0,100.0
670366.0,670366.0,100.0,100.0
670406.0,670406.0,100.0,100.0
670425.0,670425.0,100.0,100.0
383503.0,670438.0,100.0,100.0
383521.0,670453.0,100.0,100.0
670478.0,670478.0,100.0,100.0
383580.0,670504.0,100.0,100.0
670587.0,670587.0,100.0,100.0
383699.0,670613.0,100.0,100.0
670614.0,670614.0,100.0,100.0
670635.0,670635.0,100.0,100.0
670683.0,670683.0,100.0,100.0
670707.0,670707.0,100.0,100.0
670950.0,670950.0,100.0,100.0
384116.0,671008.0,96.246,100.0
384119.0,671010.0,100.0,100.0
523611.0,671210.0,99.296,95.0
671216.0,671216.0,100.0,100.0
384398.0,671240.0,100.0,100.0
671341.0,671341.0,100.0,100.0
671464.0,671464.0,100.0,100.0
671479.0,671479.0,100.0,100.0
671507.0,671507.0,100.0,100.0
671534.0,671534.0,100.0,100.0
671550.0,671550.0,100.0,100.0
384980.0,671612.0,92.664,93.0
663526.0,671784.0,93.571,100.0
671784.0,671784.0,100.0,100.0
671787.0,671787.0,100.0,100.0
385343.0,671922.0,100.0,100.0
671944.0,671944.0,100.0,100.0
672011.0,672011.0,100.0,100.0
672022.0,672022.0,100.0,100.0
672023.0,672023.0,100.0,100.0
672034.0,672034.0,100.0,100.0
672053.0,672053.0,100.0,100.0
672068.0,672068.0,100.0,100.0
672090.0,672090.0,100.0,100.0
672234.0,672234.0,100.0,100.0
672285.0,672285.0,100.0,100.0
672438.0,672438.0,100.0,100.0
672503.0,672503.0,100.0,100.0
386073.0,672524.0,100.0,100.0
672566.0,672566.0,100.0,100.0
386223.0,672627.0,100.0,100.0
386684.0,673021.0,91.257,99.0
673022.0,673022.0,100.0,100.0
673100.0,673100.0,100.0,100.0
673129.0,673129.0,100.0,100.0
673227.0,673227.0,100.0,100.0
673237.0,673237.0,100.0,100.0
374548.0,673261.0,100.0,100.0
387030.0,673264.0,100.0,100.0
673278.0,673278.0,100.0,100.0
673332.0,673332.0,100.0,100.0
673374.0,673374.0,100.0,100.0
673388.0,673388.0,100.0,100.0
387197.0,673436.0,100.0,100.0
387338.0,673542.0,100.0,100.0
673656.0,673656.0,100.0,100.0
673659.0,673659.0,100.0,100.0
673691.0,673691.0,100.0,100.0
673746.0,673746.0,100.0,100.0
387625.0,673747.0,100.0,100.0
673754.0,673754.0,100.0,100.0
387664.0,673763.0,100.0,100.0
673806.0,673806.0,100.0,100.0
673887.0,673887.0,100.0,100.0
673899.0,673900.0,100.0,100.0
673907.0,673907.0,100.0,100.0
673939.0,673939.0,100.0,100.0
673948.0,673948.0,100.0,100.0
673963.0,673963.0,100.0,100.0
673971.0,673971.0,100.0,100.0
673972.0,673972.0,100.0,100.0
674103.0,674103.0,100.0,100.0
388117.0,674153.0,100.0,100.0
674165.0,674165.0,100.0,100.0
674166.0,674166.0,100.0,100.0
674336.0,674336.0,100.0,100.0
388545.0,674460.0,100.0,100.0
388569.0,674494.0,100.0,100.0
674499.0,674499.0,100.0,100.0
674561.0,674561.0,100.0,100.0
674635.0,674635.0,100.0,100.0
388737.0,674643.0,99.893,100.0
674700.0,674701.0,97.289,99.0
674705.0,674707.0,100.0,100.0
674758.0,674758.0,100.0,100.0
388882.0,674770.0,100.0,88.0
388884.0,674772.0,97.403,100.0
388973.0,674851.0,100.0,100.0
674864.0,674864.0,100.0,100.0
389013.0,674871.0,100.0,100.0
674879.0,674879.0,100.0,100.0
674984.0,674984.0,100.0,100.0
389144.0,675020.0,100.0,100.0
389249.0,675080.0,100.0,100.0
389259.0,675096.0,100.0,100.0
675107.0,675107.0,100.0,100.0
675205.0,675205.0,100.0,100.0
389534.0,675282.0,100.0,100.0
675322.0,675322.0,100.0,100.0
675363.0,675363.0,100.0,100.0
675426.0,675426.0,100.0,100.0
389705.0,675432.0,100.0,100.0
675527.0,675528.0,100.0,100.0
675650.0,675650.0,100.0,100.0
675680.0,675680.0,100.0,100.0
390016.0,675704.0,100.0,100.0
675718.0,675718.0,100.0,100.0
675758.0,675758.0,100.0,100.0
675792.0,675792.0,100.0,100.0
675883.0,675883.0,100.0,100.0
675899.0,675899.0,100.0,100.0
390345.0,676003.0,100.0,100.0
676053.0,676053.0,100.0,100.0
676135.0,676135.0,100.0,100.0
140762.0,676233.0,98.925,96.0
676320.0,676320.0,100.0,100.0
676324.0,676324.0,100.0,100.0
676442.0,676442.0,100.0,100.0
676468.0,676468.0,100.0,100.0
676483.0,676483.0,100.0,100.0
676534.0,676534.0,100.0,100.0
676676.0,676677.0,100.0,100.0
676684.0,676684.0,100.0,100.0
676689.0,676689.0,100.0,100.0
674383.0,676861.0,90.504,99.0
676889.0,676889.0,100.0,100.0
676956.0,676956.0,100.0,100.0
676957.0,676960.0,99.376,100.0
391498.0,676974.0,100.0,100.0
676979.0,676979.0,100.0,100.0
677160.0,677160.0,100.0,100.0
677279.0,677279.0,100.0,100.0
677280.0,677280.0,100.0,100.0
677317.0,677317.0,100.0,100.0
517597.0,677327.0,100.0,100.0
677540.0,677541.0,100.0,100.0
677582.0,677582.0,100.0,100.0
392201.0,677675.0,100.0,100.0
392224.0,677702.0,100.0,100.0
677706.0,677706.0,100.0,100.0
677732.0,677732.0,100.0,100.0
677808.0,677808.0,100.0,100.0
392343.0,677813.0,98.066,100.0
392433.0,677885.0,100.0,100.0
677974.0,677974.0,100.0,100.0
677986.0,677986.0,100.0,100.0
678022.0,678022.0,100.0,100.0
678163.0,678163.0,100.0,100.0
678166.0,678166.0,100.0,100.0
678172.0,678172.0,100.0,100.0
678182.0,678182.0,100.0,100.0
678297.0,678297.0,100.0,100.0
678470.0,678470.0,100.0,100.0
678535.0,678535.0,100.0,100.0
678574.0,678574.0,100.0,100.0
393204.0,678593.0,100.0,100.0
678608.0,678608.0,100.0,100.0
678623.0,678623.0,100.0,100.0
678632.0,678632.0,100.0,100.0
678777.0,678777.0,100.0,100.0
678787.0,678787.0,100.0,100.0
393543.0,678968.0,100.0,100.0
679255.0,679255.0,100.0,100.0
662963.0,696657.0,98.086,97.0
374423.0,696669.0,100.0,100.0
374446.0,696678.0,99.807,83.0
663022.0,696698.0,98.177,96.0
374491.0,696731.0,100.0,100.0
374547.0,696786.0,100.0,100.0
374559.0,696804.0,100.0,100.0
663215.0,696857.0,100.0,100.0
498872.0,696906.0,100.0,100.0
498944.0,696953.0,99.598,98.0
374750.0,696954.0,100.0,100.0
663416.0,697018.0,94.885,99.0
499140.0,697057.0,99.856,78.0
499168.0,697080.0,94.433,100.0
197728.0,697083.0,100.0,100.0
663507.0,697084.0,94.977,99.0
374996.0,697093.0,100.0,100.0
375022.0,697114.0,100.0,100.0
663572.0,697126.0,100.0,97.0
375181.0,697225.0,100.0,100.0
375233.0,697248.0,100.0,100.0
375236.0,697256.0,100.0,100.0
663750.0,697274.0,100.0,100.0
375416.0,697374.0,100.0,100.0
375439.0,697403.0,97.414,91.0
375482.0,697440.0,100.0,99.0
499771.0,697446.0,99.115,92.0
663990.0,697459.0,100.0,100.0
375603.0,697503.0,100.0,100.0
375625.0,697520.0,100.0,100.0
664058.0,697526.0,100.0,86.0
375690.0,697575.0,100.0,100.0
375699.0,697587.0,100.0,100.0
375713.0,697598.0,100.0,100.0
375743.0,697612.0,100.0,100.0
664167.0,697620.0,100.0,100.0
375774.0,697626.0,100.0,100.0
375783.0,697632.0,100.0,100.0
375789.0,697636.0,100.0,100.0
664298.0,697724.0,100.0,100.0
664341.0,697764.0,100.0,100.0
375977.0,697808.0,100.0,100.0
376024.0,697835.0,100.0,100.0
664600.0,697981.0,100.0,100.0
376257.0,697998.0,100.0,100.0
664619.0,698001.0,100.0,94.0
376276.0,698029.0,100.0,100.0
398377.0,698085.0,100.0,82.0
376363.0,698104.0,100.0,100.0
664729.0,698107.0,100.0,100.0
376370.0,698111.0,100.0,100.0
664840.0,698201.0,100.0,100.0
500848.0,698208.0,100.0,100.0
376578.0,698209.0,100.0,100.0
376620.0,698246.0,100.0,100.0
664922.0,698261.0,100.0,88.0
376662.0,698280.0,100.0,100.0
376712.0,698306.0,100.0,100.0
376827.0,698357.0,100.0,100.0
665115.0,698408.0,100.0,100.0
376899.0,698413.0,100.0,100.0
501201.0,698421.0,100.0,100.0
665175.0,698447.0,100.0,100.0
376995.0,698480.0,100.0,100.0
665213.0,698488.0,100.0,90.0
665225.0,698497.0,96.556,81.0
377016.0,698498.0,93.846,100.0
377108.0,698563.0,100.0,100.0
665314.0,698566.0,100.0,100.0
377155.0,698591.0,100.0,100.0
377223.0,698631.0,94.211,86.0
377248.0,698650.0,100.0,100.0
377340.0,698729.0,100.0,100.0
665520.0,698733.0,100.0,100.0
665606.0,698790.0,95.238,100.0
665621.0,698808.0,94.415,100.0
377565.0,698861.0,100.0,100.0
377624.0,698899.0,100.0,100.0
665791.0,698937.0,95.06,100.0
377700.0,698941.0,100.0,100.0
393686.0,698944.0,92.118,100.0
377715.0,698953.0,100.0,100.0
665829.0,698970.0,100.0,100.0
377746.0,698983.0,100.0,100.0
665844.0,698984.0,100.0,100.0
377802.0,699024.0,91.34,100.0
665952.0,699071.0,100.0,100.0
377865.0,699095.0,100.0,100.0
377904.0,699113.0,100.0,100.0
502325.0,699126.0,99.615,96.0
377935.0,699138.0,100.0,100.0
666053.0,699145.0,100.0,82.0
378117.0,699208.0,100.0,100.0
378223.0,699280.0,100.0,100.0
378307.0,699347.0,100.0,100.0
378320.0,699357.0,100.0,100.0
378332.0,699379.0,100.0,100.0
378433.0,699432.0,100.0,100.0
378448.0,699438.0,100.0,100.0
378451.0,699439.0,100.0,100.0
378463.0,699453.0,96.741,100.0
378466.0,699455.0,100.0,89.0
378471.0,699456.0,100.0,100.0
666467.0,699460.0,100.0,100.0
666481.0,699478.0,100.0,100.0
378622.0,699555.0,100.0,100.0
666639.0,699612.0,100.0,100.0
666706.0,699671.0,100.0,100.0
378781.0,699672.0,100.0,100.0
378793.0,699681.0,100.0,100.0
503287.0,699714.0,100.0,100.0
378847.0,699718.0,100.0,100.0
666779.0,699725.0,99.76,90.0
378936.0,699758.0,100.0,100.0
452206.0,699773.0,100.0,100.0
378987.0,699799.0,100.0,100.0
379000.0,699808.0,100.0,100.0
379040.0,699836.0,100.0,100.0
379062.0,699868.0,100.0,100.0
379077.0,699875.0,100.0,100.0
666983.0,699884.0,99.81,100.0
379104.0,699892.0,100.0,100.0
379169.0,699925.0,100.0,100.0
379245.0,699964.0,100.0,100.0
379306.0,700014.0,100.0,100.0
379404.0,700073.0,100.0,100.0
667244.0,700078.0,100.0,100.0
379418.0,700083.0,100.0,100.0
379438.0,700108.0,100.0,100.0
667333.0,700147.0,95.447,100.0
379504.0,700158.0,100.0,100.0
379515.0,700174.0,100.0,100.0
379519.0,700181.0,100.0,100.0
379522.0,700182.0,100.0,100.0
379544.0,700188.0,100.0,100.0
379553.0,700197.0,100.0,100.0
379583.0,700215.0,100.0,100.0
379660.0,700260.0,99.086,100.0
379694.0,700294.0,100.0,100.0
211692.0,700349.0,100.0,100.0
379772.0,700359.0,100.0,100.0
379786.0,700366.0,95.714,100.0
379797.0,700372.0,92.771,100.0
379929.0,700434.0,100.0,100.0
667679.0,700451.0,100.0,99.0
667684.0,700454.0,98.555,84.0
380128.0,700562.0,100.0,100.0
380163.0,700584.0,100.0,100.0
380195.0,700592.0,100.0,100.0
380601.0,700910.0,100.0,100.0
380614.0,700925.0,100.0,94.0
380624.0,700931.0,100.0,100.0
380639.0,700945.0,100.0,97.0
668347.0,701022.0,100.0,95.0
380929.0,701163.0,100.0,91.0
381078.0,701245.0,100.0,100.0
381133.0,701277.0,100.0,100.0
668728.0,701294.0,100.0,100.0
505850.0,701295.0,100.0,98.0
668734.0,701297.0,100.0,100.0
381169.0,701306.0,100.0,100.0
381229.0,701341.0,100.0,100.0
668856.0,701406.0,99.156,98.0
381337.0,701421.0,100.0,100.0
381340.0,701423.0,100.0,100.0
381352.0,701442.0,100.0,100.0
381395.0,701466.0,100.0,100.0
381439.0,701507.0,100.0,100.0
381442.0,701508.0,100.0,100.0
669021.0,701535.0,100.0,93.0
669022.0,701536.0,100.0,93.0
506263.0,701545.0,93.053,100.0
669047.0,701558.0,100.0,100.0
381597.0,701588.0,100.0,100.0
679699.0,701641.0,92.607,100.0
381739.0,701644.0,100.0,100.0
506580.0,701704.0,100.0,100.0
381824.0,701707.0,100.0,100.0
669263.0,701720.0,100.0,100.0
381844.0,701722.0,100.0,100.0
258634.0,701753.0,100.0,100.0
669352.0,701782.0,100.0,98.0
381960.0,701793.0,96.687,100.0
381961.0,701793.0,100.0,100.0
669433.0,701840.0,100.0,100.0
382116.0,701901.0,100.0,100.0
382125.0,701903.0,100.0,98.0
382126.0,701905.0,100.0,100.0
507101.0,702015.0,100.0,100.0
669639.0,702016.0,100.0,100.0
382326.0,702018.0,100.0,92.0
382343.0,702029.0,100.0,100.0
669656.0,702031.0,96.364,75.0
267145.0,702081.0,100.0,100.0
669811.0,702162.0,100.0,100.0
669845.0,702190.0,97.269,88.0
382623.0,702205.0,100.0,100.0
669883.0,702221.0,100.0,100.0
382640.0,702224.0,100.0,100.0
669894.0,702232.0,93.947,100.0
669960.0,702292.0,100.0,87.0
670043.0,702364.0,98.693,99.0
670071.0,702381.0,100.0,100.0
670078.0,702383.0,100.0,100.0
670080.0,702387.0,100.0,100.0
382864.0,702395.0,100.0,100.0
382872.0,702396.0,100.0,100.0
670105.0,702405.0,100.0,99.0
382942.0,702410.0,100.0,100.0
507717.0,702411.0,100.0,100.0
670213.0,702484.0,100.0,100.0
383168.0,702500.0,100.0,100.0
383377.0,702582.0,100.0,100.0
383384.0,702584.0,100.0,100.0
670415.0,702632.0,100.0,88.0
508116.0,702637.0,97.189,100.0
383535.0,702682.0,100.0,100.0
383560.0,702696.0,100.0,100.0
670520.0,702734.0,100.0,100.0
383642.0,702771.0,100.0,100.0
670580.0,702787.0,100.0,100.0
383659.0,702792.0,100.0,100.0
383686.0,702806.0,100.0,100.0
383693.0,702813.0,98.507,100.0
670643.0,702839.0,100.0,100.0
383828.0,702931.0,100.0,100.0
383896.0,702973.0,100.0,100.0
670836.0,703021.0,100.0,92.0
383926.0,703027.0,100.0,100.0
